theta_1,theta_2,theta_3
-0.615596223776101,-0.2989429328891934,0.03235782646163402
-0.5846122138513601,-0.0992291086005771,0.2569965658182914
-0.7093795529721578,-0.2726859034523392,0.0036019684901017093
-0.6957135064586376,-0.12260431886563655,0.18450856164512677
-0.7462403007644985,-0.22575617775859258,0.05160361166100391
-0.6522867462456007,-0.18814862001028881,0.13603055581296392
