key,true_thetas,learning_rate,epsilon,N_explain,num_ones_train,num_zeros_train,num_ones_test,num_zeros_test,model_type,num_epochs,correct_preds,MLP accuracy,X_explain_shape,Recourse_estimated_in_True_SCM,Recourse_in_True_SCM,accuracy_preds,accuracy_true,accuracy_comparison_tot,cost_mean,cost_mean_estimated,cost_mean_baseline,accuracy_preds_prior
1b8c29d7-1b71-47df-b0a6-a3de5e8d95ef,"[-0.99, 0.05, 0.25]",0.01,0.0,500,432,368,102,98,MLP,100,190,0.95,"(102, 3)",30,45,0.29411764705882354,0.4411764705882353,0.18627450980392157,0.31698780467635707,0.3491695128675354,0.3692701803520322,0.23529411764705882
3f07d669-ed70-49b7-bec8-2f05efe2868f,"[-0.99, 0.05, 0.25]",1,0.0,500,430,370,114,86,MLP,100,191,0.955,"(91, 3)",41,58,0.45054945054945056,0.6373626373626373,0.3956043956043956,0.9903700401385626,0.9769320140282313,0.9971085670921538,0.42857142857142855
7af67402-bc01-44eb-b841-7de0bf2b7dcd,"[-0.99, 0.05, 0.25]",0.75,0.0,500,430,370,114,86,MLP,100,191,0.955,"(91, 3)",45,59,0.4945054945054945,0.6483516483516484,0.37362637362637363,0.7047917948049658,0.7696419393315035,0.7736681432408445,0.3956043956043956
8762a9b7-692b-469e-9ace-e3205de10a9c,"[-0.99, 0.05, 0.25]",0.5,0.0,500,430,370,114,86,MLP,100,191,0.955,"(91, 3)",38,55,0.4175824175824176,0.6043956043956044,0.34065934065934067,0.5478128834116843,0.6136086390864465,0.6531964636618092,0.3956043956043956
bf564a78-966f-4940-99ba-4308a8b8b5c3,"[-0.99, 0.05, 0.25]",0.25,0.0,500,430,370,114,86,MLP,100,191,0.955,"(91, 3)",33,48,0.3626373626373626,0.5274725274725275,0.3076923076923077,0.40999048416103634,0.4800347558089665,0.5091249032744339,0.34065934065934067
d3e07a8b-ffbb-4fe1-9fb6-337b7361ea8b,"[-0.99, 0.05, 0.25]",0.1,0.0,500,430,370,114,86,MLP,100,191,0.955,"(91, 3)",27,39,0.2967032967032967,0.42857142857142855,0.21978021978021978,0.1881429824978113,0.19985994435846804,0.20675050169229509,0.25274725274725274
067bd5d4-82a3-414c-addd-9935c95149fa,"[-0.99, 0.05, 0.25]",0.01,0.0,500,430,370,114,86,MLP,100,191,0.955,"(91, 3)",13,23,0.14285714285714285,0.25274725274725274,0.14285714285714285,0.15873146171753222,0.18117266055196524,0.20988261484755918,0.15384615384615385
fd874894-1a2d-435d-b6bc-5cd5f4e9d567,"[-0.99, 0.05, 0.25]",1,0.0,500,452,348,105,95,MLP,100,196,0.98,"(93, 3)",64,86,0.6881720430107527,0.9247311827956989,0.5053763440860215,1.042891395852921,1.092096026907576,1.068932074181577,0.5376344086021505
b2db4c21-d163-45a1-b43d-2a78b776dd54,"[-0.99, 0.05, 0.25]",0.75,0.0,500,452,348,105,95,MLP,100,196,0.98,"(93, 3)",63,88,0.6774193548387096,0.946236559139785,0.4838709677419355,0.9378858149051666,0.9158247732453876,0.9854129374027252,0.5268817204301075
8f13932d-f73d-4b46-b36c-b26304afe5d0,"[-0.99, 0.05, 0.25]",0.5,0.0,500,452,348,105,95,MLP,100,196,0.98,"(93, 3)",67,88,0.7204301075268817,0.946236559139785,0.4838709677419355,0.8068655014038086,0.8179710315333473,0.8759170869986216,0.5591397849462365
0569219e-1e48-41bc-87ae-88a254baab7a,"[-0.99, 0.05, 0.25]",0.25,0.0,500,452,348,105,95,MLP,100,196,0.98,"(93, 3)",63,89,0.6774193548387096,0.956989247311828,0.44086021505376344,0.6458150820761193,0.7353956088787172,0.7837964041930873,0.4838709677419355
f3a41a24-19f8-4272-abf9-150ea83fb317,"[-0.99, 0.05, 0.25]",0.1,0.0,500,452,348,105,95,MLP,100,196,0.98,"(93, 3)",71,81,0.7634408602150538,0.8709677419354839,0.5268817204301075,0.5014970895587182,0.5858593193852172,0.614268316298115,0.5806451612903226
2895fa94-b9a9-4e2a-9a59-a4d19243698a,"[-0.99, 0.05, 0.25]",0.01,0.0,500,452,348,105,95,MLP,100,196,0.98,"(93, 3)",52,62,0.5591397849462365,0.6666666666666666,0.5268817204301075,0.37037584721585926,0.4415708166756192,0.4711716241222255,0.5268817204301075
