learning_rate,interv_estimated,interv_prior,interv_true
1,"tensor([[ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.9996,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.0000,  0.7604,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.9249,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.3865],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.5621,  0.0000],
        [ 0.0000,  1.0778,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 1.6546,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.2284,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.9973,  0.0000,  0.0000],
        [ 1.6613,  0.0000,  0.0000],
        [-0.0330,  0.9392,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.9316,  0.1658],
        [ 0.3897,  0.6037,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.0000,  0.0000,  0.0000],
        [-3.5912,  3.2330,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.7153,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.9986,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  1.7440,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.5927,  0.0000,  0.5940],
        [ 0.9876,  0.0000,  0.9898],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.6848,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.7165,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.4462, -0.1749],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.9727,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.7162,  0.0000,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.9100,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.7247,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.5975,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.9816,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000]])","tensor([[ 0.0000,  0.0000,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.7729,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.4862,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  1.0540,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 1.7461,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.3006,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.9970,  0.0000],
        [ 1.6621,  0.0000,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.9646,  0.0000,  0.0000],
        [ 0.0000,  0.9997,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.8736,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.9987],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.3982,  0.0000],
        [ 0.0000,  1.0823,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.5446,  0.5267,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.8135,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  3.4918, -1.6504],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.5349,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.9486,  0.9469],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.6428,  0.0000,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.9796,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 1.2121,  0.0000,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000]])","tensor([[ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [-0.9999,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [-1.0691,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.5937],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [-1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000, -0.6422,  3.1958],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.0000,  0.0000,  2.7373],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.8201,  0.4290,  0.2721],
        [ 0.0000,  0.0000,  1.0000],
        [-0.3010,  0.3514,  0.0000],
        [ 0.0000,  0.0000,  2.5012],
        [ 0.0000,  0.4949,  1.0702],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.5292,  0.5687],
        [ 0.0000,  0.4357,  0.4958],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.6274],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [-3.4483,  1.1760, -2.7621],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [-1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  1.7430, -0.2550],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.5999,  0.5859,  0.0000],
        [-0.3340,  0.6546,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [-1.0117,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.8308],
        [ 0.0000,  1.0837,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.8871,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 1.0000,  1.0000,  1.0000],
        [ 0.0000,  0.0000,  0.0000],
        [-0.7034,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.9951,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.9995],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.9994],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.0000],
        [ 0.0000,  0.0000,  1.0286],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.0000,  0.0000],
        [-0.3987,  0.0000,  0.0000],
        [-1.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.1889],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.6717,  0.6873],
        [ 0.0000,  1.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000]])"
0.75,"tensor([[ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.7497,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.7500,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.7500],
        [ 0.0000,  0.9412,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.5422,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.7500,  0.0000,  0.0000],
        [ 0.0000,  0.9129,  0.2239],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.7500,  0.0000,  0.0000],
        [ 1.7726,  0.0000,  0.0000],
        [ 0.7500,  0.0000,  0.0000],
        [ 0.7500,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.7500,  0.0000,  0.0000],
        [ 0.0000,  0.6569,  0.0000],
        [ 0.0000,  0.0000,  0.7500],
        [ 0.7480,  0.0000,  0.0000],
        [ 1.2460,  0.0000,  1.2064],
        [-0.0552,  0.6899,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.0712,  0.0000],
        [ 0.2924,  0.4528,  0.4245],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.7500],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.5801,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.7489,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 1.0821,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  2.8462],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.3396,  0.0000],
        [ 0.0000,  1.2405, -0.4367],
        [ 0.0494,  0.9097,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.7500,  0.0000,  0.0000],
        [ 0.0630,  0.4216,  0.0000],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.7500],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 1.1477,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.2877,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.6501,  0.0000,  0.0000],
        [ 0.7500,  0.0000,  0.0000],
        [ 0.7500,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.1706,  0.2919,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.7500],
        [ 0.0000,  0.0000,  0.7500],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.0000,  0.7500],
        [ 0.7500,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.4537,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.9267,  0.0000],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.0000,  0.0000]])","tensor([[0.0000, 0.0000, 0.0000],
        [0.7500, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.7500, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.4181, 0.4338, 0.4439],
        [0.0000, 0.0000, 0.0000],
        [0.7500, 0.0000, 0.0000],
        [0.0000, 0.8320, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.7500, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.7726],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.7500, 0.0000],
        [0.0000, 0.8468, 0.0000],
        [0.0000, 0.7500, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.7500, 0.0000, 0.0000],
        [0.0000, 1.2111, 0.0000],
        [0.7500, 0.0000, 0.0000],
        [0.7500, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.7500, 0.0000, 0.0000],
        [0.6535, 0.0000, 0.0000],
        [0.0000, 0.7500, 0.0000],
        [0.0000, 0.7478, 0.0000],
        [0.0000, 0.0000, 2.3118],
        [0.0000, 0.7500, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [1.0215, 0.0000, 0.0000],
        [0.8459, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.7500, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.7488, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [1.1720, 0.0000, 0.0000],
        [0.7283, 1.0173, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.4463, 0.0000],
        [0.0000, 0.8184, 0.6507],
        [0.0184, 1.9042, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.7500, 0.0000, 0.0000],
        [0.0000, 0.6026, 0.0000],
        [0.0000, 0.7500, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.5154, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.7500, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [1.3368, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 1.0430, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.4745, 0.0000],
        [0.7500, 0.0000, 0.0000],
        [0.7500, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.8563],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.7500],
        [0.4184, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 1.2355, 0.0000],
        [0.0000, 0.0000, 0.7500],
        [0.0000, 0.7500, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.6144, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000],
        [0.0000, 0.6526, 0.6451],
        [0.9287, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000]])","tensor([[ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.3142],
        [ 0.0000,  0.0000,  0.0000],
        [-0.8934,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.7500],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [-0.8871,  0.6260,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.7500],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.5614,  0.0000],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.7500],
        [-3.2209,  0.0000,  1.4540],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.2202,  0.0000],
        [-1.0576,  0.0000,  0.4227],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.2762,  0.0000],
        [ 0.0000,  0.9741,  0.7079],
        [ 0.0000,  0.8565,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.5027,  0.7549,  0.0000],
        [ 0.4187,  0.6857,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.7284],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.7500],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  1.7196, -0.7810],
        [ 0.0000,  0.0000,  0.0000],
        [-1.6988,  0.0000,  0.0000],
        [ 0.0000,  0.9575,  0.0000],
        [-1.3146,  1.3810, -0.3701],
        [-1.0988,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  1.1680],
        [ 0.0000,  0.0000,  1.5119],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.0154, -0.2037],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.7500],
        [ 0.0000,  0.0000,  0.0000],
        [-0.8325,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.3044,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.7496],
        [ 0.0000,  0.0000,  1.6031],
        [ 0.0000,  0.7495,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.7500],
        [ 0.0000,  0.0000,  0.0000],
        [-0.4288,  0.0000,  0.0000],
        [ 0.0000,  0.3540,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.0000,  0.6506],
        [ 0.0000,  0.0000,  0.7500],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.4626,  0.3716,  0.0000],
        [ 0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.5038,  0.5155],
        [ 0.0000,  0.7500,  0.0000],
        [ 0.0000,  0.0000,  0.0000]])"
