theta_1,theta_2,theta_3
0.2647247259351633,0.06610774123374494,0.09862179848125131
0.01047431, -0.15233168,  0.39227002
-0.19488829, -0.23129828,  0.04777647
-0.10345561, -0.12146131,  0.05690607
0.3811223 , -0.23646572,  0.14314234
